unitid,year,fips,race,sex,completers
119951,2014,6,6,2,1
119951,2014,6,8,1,0
119951,2014,6,8,99,0
119951,2014,6,8,2,0
119951,2014,6,99,1,3
119951,2014,6,99,99,126
119951,2014,6,99,2,123
119951,2014,6,9,1,0
119951,2014,6,9,99,1
119951,2014,6,9,2,1
119951,2014,6,1,1,1
119951,2014,6,1,99,47
119951,2014,6,1,2,46
119951,2015,6,7,1,1
119951,2015,6,7,99,16
119951,2015,6,7,2,15
119951,2015,6,5,1,0
119951,2015,6,5,99,0
119951,2015,6,5,2,0
119951,2015,6,4,1,0
119951,2015,6,4,99,8
119951,2015,6,4,2,8
119951,2015,6,2,1,0
119951,2015,6,2,99,7
119951,2015,6,2,2,7
119951,2015,6,3,1,3
119951,2015,6,3,99,61
119951,2015,6,3,2,58
119951,2015,6,6,1,0
119951,2015,6,6,99,1
119951,2015,6,6,2,1
119951,2015,6,8,1,0
119951,2015,6,8,99,0
119951,2015,6,8,2,0
119951,2015,6,99,1,4
119951,2015,6,99,99,124
119951,2015,6,99,2,120
119951,2015,6,9,1,0
119951,2015,6,9,99,1
119951,2015,6,9,2,1
119951,2015,6,1,1,0
119951,2015,6,1,99,30
119951,2015,6,1,2,30
120069,2014,6,7,1,0
120069,2014,6,7,99,1
120069,2014,6,7,2,1
120069,2014,6,5,1,0
120069,2014,6,5,99,0
120069,2014,6,5,2,0
120069,2014,6,4,1,1
120069,2014,6,4,99,7
120069,2014,6,4,2,6
120069,2014,6,2,1,0
120069,2014,6,2,99,11
120069,2014,6,2,2,11
120069,2014,6,3,1,18
120069,2014,6,3,99,152
120069,2014,6,3,2,134
120069,2014,6,6,1,0
120069,2014,6,6,99,0
120069,2014,6,6,2,0
120069,2014,6,8,1,0
120069,2014,6,8,99,0
120069,2014,6,8,2,0
120069,2014,6,99,1,23
120069,2014,6,99,99,207
120069,2014,6,99,2,184
120069,2014,6,9,1,1
120069,2014,6,9,99,18
120069,2014,6,9,2,17
120069,2014,6,1,1,3
120069,2014,6,1,99,18
120069,2014,6,1,2,15
120069,2015,6,7,1,0
120069,2015,6,7,99,0
120069,2015,6,7,2,0
120069,2015,6,5,1,0
120069,2015,6,5,99,0
120069,2015,6,5,2,0
120069,2015,6,4,1,4
120069,2015,6,4,99,6
120069,2015,6,4,2,2
120069,2015,6,2,1,1
120069,2015,6,2,99,7
120069,2015,6,2,2,6
120069,2015,6,3,1,10
120069,2015,6,3,99,103
120069,2015,6,3,2,93
120069,2015,6,6,1,0
120069,2015,6,6,99,0
120069,2015,6,6,2,0
120069,2015,6,8,1,0
120069,2015,6,8,99,0
120069,2015,6,8,2,0
120069,2015,6,99,1,17
120069,2015,6,99,99,128
120069,2015,6,99,2,111
120069,2015,6,9,1,1
120069,2015,6,9,99,7
120069,2015,6,9,2,6
120069,2015,6,1,1,1
120069,2015,6,1,99,5
120069,2015,6,1,2,4
120078,2014,6,7,1,0
120078,2014,6,7,99,0
120078,2014,6,7,2,0
120078,2014,6,5,1,0
120078,2014,6,5,99,0
120078,2014,6,5,2,0
120078,2014,6,4,1,2
120078,2014,6,4,99,7
120078,2014,6,4,2,5
120078,2014,6,2,1,1
120078,2014,6,2,99,2
120078,2014,6,2,2,1
120078,2014,6,3,1,39
120078,2014,6,3,99,232
120078,2014,6,3,2,193
120078,2014,6,6,1,0
120078,2014,6,6,99,0
120078,2014,6,6,2,0
120078,2014,6,8,1,0
120078,2014,6,8,99,0
120078,2014,6,8,2,0
120078,2014,6,99,1,47
120078,2014,6,99,99,277
120078,2014,6,99,2,230
120078,2014,6,9,1,5
120078,2014,6,9,99,31
120078,2014,6,9,2,26
120078,2014,6,1,1,0
120078,2014,6,1,99,5
120078,2014,6,1,2,5
120078,2015,6,7,1,0
120078,2015,6,7,99,0
120078,2015,6,7,2,0
120078,2015,6,5,1,0
120078,2015,6,5,99,0
120078,2015,6,5,2,0
120078,2015,6,4,1,7
120078,2015,6,4,99,34
120078,2015,6,4,2,27
120078,2015,6,2,1,1
120078,2015,6,2,99,6
120078,2015,6,2,2,5
120078,2015,6,3,1,36
120078,2015,6,3,99,263
120078,2015,6,3,2,227
120078,2015,6,6,1,0
120078,2015,6,6,99,0
120078,2015,6,6,2,0
120078,2015,6,8,1,0
120078,2015,6,8,99,0
120078,2015,6,8,2,0
120078,2015,6,99,1,51
120078,2015,6,99,99,339
120078,2015,6,99,2,288
120078,2015,6,9,1,4
120078,2015,6,9,99,24
120078,2015,6,9,2,20
120078,2015,6,1,1,3
120078,2015,6,1,99,12
120078,2015,6,1,2,9
120087,2014,6,7,1,0
120087,2014,6,7,99,0
120087,2014,6,7,2,0
120087,2014,6,5,1,0
120087,2014,6,5,99,0
120087,2014,6,5,2,0
120087,2014,6,4,1,6
120087,2014,6,4,99,14
120087,2014,6,4,2,8
120087,2014,6,2,1,0
120087,2014,6,2,99,5
120087,2014,6,2,2,5
120087,2014,6,3,1,11
120087,2014,6,3,99,67
120087,2014,6,3,2,56
120087,2014,6,6,1,0
120087,2014,6,6,99,0
120087,2014,6,6,2,0
120087,2014,6,8,1,0
120087,2014,6,8,99,0
120087,2014,6,8,2,0
120087,2014,6,99,1,23
120087,2014,6,99,99,107
120087,2014,6,99,2,84
120087,2014,6,9,1,4
120087,2014,6,9,99,14
120087,2014,6,9,2,10
120087,2014,6,1,1,2
120087,2014,6,1,99,7
120087,2014,6,1,2,5
120087,2015,6,7,1,0
120087,2015,6,7,99,0
120087,2015,6,7,2,0
120087,2015,6,5,1,0
120087,2015,6,5,99,0
120087,2015,6,5,2,0
120087,2015,6,4,1,1
120087,2015,6,4,99,5
120087,2015,6,4,2,4
120087,2015,6,2,1,3
120087,2015,6,2,99,8
120087,2015,6,2,2,5
120087,2015,6,3,1,10
120087,2015,6,3,99,74
120087,2015,6,3,2,64
120087,2015,6,6,1,0
120087,2015,6,6,99,1
120087,2015,6,6,2,1
120087,2015,6,8,1,0
120087,2015,6,8,99,0
120087,2015,6,8,2,0
120087,2015,6,99,1,23
120087,2015,6,99,99,115
120087,2015,6,99,2,92
120087,2015,6,9,1,6
120087,2015,6,9,99,17
120087,2015,6,9,2,11
120087,2015,6,1,1,3
120087,2015,6,1,99,10
120087,2015,6,1,2,7
120184,2014,6,7,1,8
120184,2014,6,7,99,29
120184,2014,6,7,2,21
120184,2014,6,5,1,0
120184,2014,6,5,99,3
120184,2014,6,5,2,3
120184,2014,6,4,1,19
120184,2014,6,4,99,55
120184,2014,6,4,2,36
120184,2014,6,2,1,8
120184,2014,6,2,99,21
120184,2014,6,2,2,13
120184,2014,6,3,1,29
120184,2014,6,3,99,110
120184,2014,6,3,2,81
120184,2014,6,6,1,5
120184,2014,6,6,99,12
120184,2014,6,6,2,7
120184,2014,6,8,1,3
120184,2014,6,8,99,28
120184,2014,6,8,2,25
120184,2014,6,99,1,129
120184,2014,6,99,99,497
120184,2014,6,99,2,368
120184,2014,6,9,1,10
120184,2014,6,9,99,49
120184,2014,6,9,2,39
120184,2014,6,1,1,47
120184,2014,6,1,99,190
120184,2014,6,1,2,143
120184,2015,6,7,1,6
120184,2015,6,7,99,28
120184,2015,6,7,2,22
120184,2015,6,5,1,1
120184,2015,6,5,99,3
120184,2015,6,5,2,2
120184,2015,6,4,1,21
120184,2015,6,4,99,68
120184,2015,6,4,2,47
120184,2015,6,2,1,6
120184,2015,6,2,99,25
120184,2015,6,2,2,19
120184,2015,6,3,1,38
120184,2015,6,3,99,148
120184,2015,6,3,2,110
120184,2015,6,6,1,2
120184,2015,6,6,99,12
120184,2015,6,6,2,10
120184,2015,6,8,1,9
120184,2015,6,8,99,26
120184,2015,6,8,2,17
120184,2015,6,99,1,138
120184,2015,6,99,99,519
120184,2015,6,99,2,381
120184,2015,6,9,1,6
120184,2015,6,9,99,27
120184,2015,6,9,2,21
120184,2015,6,1,1,49
120184,2015,6,1,99,182
120184,2015,6,1,2,133
120254,2014,6,7,1,21
120254,2014,6,7,99,45
120254,2014,6,7,2,24
120254,2014,6,5,1,0
120254,2014,6,5,99,0
120254,2014,6,5,2,0
120254,2014,6,4,1,23
120254,2014,6,4,99,55
120254,2014,6,4,2,32
120254,2014,6,2,1,11
120254,2014,6,2,99,25
120254,2014,6,2,2,14
120254,2014,6,3,1,34
120254,2014,6,3,99,71
120254,2014,6,3,2,37
120254,2014,6,6,1,0
120254,2014,6,6,99,0
120254,2014,6,6,2,0
120254,2014,6,8,1,10
120254,2014,6,8,99,16
120254,2014,6,8,2,6
120254,2014,6,99,1,228
120254,2014,6,99,99,504
120254,2014,6,99,2,276
120254,2014,6,9,1,2
120254,2014,6,9,99,10
120254,2014,6,9,2,8
120254,2014,6,1,1,127
120254,2014,6,1,99,282
120254,2014,6,1,2,155
120254,2015,6,7,1,23
120254,2015,6,7,99,55
120254,2015,6,7,2,32
120254,2015,6,5,1,1
120254,2015,6,5,99,2
120254,2015,6,5,2,1
120254,2015,6,4,1,22
120254,2015,6,4,99,50
120254,2015,6,4,2,28
120254,2015,6,2,1,8
120254,2015,6,2,99,23
120254,2015,6,2,2,15
120254,2015,6,3,1,25
120254,2015,6,3,99,82
120254,2015,6,3,2,57
120254,2015,6,6,1,1
120254,2015,6,6,99,3
120254,2015,6,6,2,2
120254,2015,6,8,1,2
120254,2015,6,8,99,9
120254,2015,6,8,2,7
120254,2015,6,99,1,215
120254,2015,6,99,99,488
120254,2015,6,99,2,273
120254,2015,6,9,1,5
120254,2015,6,9,99,15
120254,2015,6,9,2,10
120254,2015,6,1,1,128
120254,2015,6,1,99,249
120254,2015,6,1,2,121
120272,2014,6,7,1,0
120272,2014,6,7,99,2
120272,2014,6,7,2,2
120272,2014,6,5,1,0
120272,2014,6,5,99,0
120272,2014,6,5,2,0
120272,2014,6,4,1,0
120272,2014,6,4,99,0
120272,2014,6,4,2,0
120272,2014,6,2,1,1
120272,2014,6,2,99,3
120272,2014,6,2,2,2
120272,2014,6,3,1,2
120272,2014,6,3,99,21
120272,2014,6,3,2,19
120272,2014,6,6,1,0
120272,2014,6,6,99,2
120272,2014,6,6,2,2
120272,2014,6,8,1,0
120272,2014,6,8,99,0
120272,2014,6,8,2,0
120272,2014,6,99,1,5
120272,2014,6,99,99,58
120272,2014,6,99,2,53
120272,2014,6,9,1,0
120272,2014,6,9,99,2
120272,2014,6,9,2,2
120272,2014,6,1,1,2
120272,2014,6,1,99,28
120272,2014,6,1,2,26
120272,2015,6,7,1,0
120272,2015,6,7,99,2
120272,2015,6,7,2,2
120272,2015,6,5,1,0
120272,2015,6,5,99,1
120272,2015,6,5,2,1
120272,2015,6,4,1,0
120272,2015,6,4,99,0
120272,2015,6,4,2,0
120272,2015,6,2,1,0
120272,2015,6,2,99,1
120272,2015,6,2,2,1
120272,2015,6,3,1,1
120272,2015,6,3,99,9
120272,2015,6,3,2,8
120272,2015,6,6,1,0
120272,2015,6,6,99,1
120272,2015,6,6,2,1
120272,2015,6,8,1,0
120272,2015,6,8,99,0
120272,2015,6,8,2,0
120272,2015,6,99,1,3
120272,2015,6,99,99,35
120272,2015,6,99,2,32
120272,2015,6,9,1,0
120272,2015,6,9,99,0
120272,2015,6,9,2,0
120272,2015,6,1,1,2
120272,2015,6,1,99,21
120272,2015,6,1,2,19
120290,2014,6,7,1,14
120290,2014,6,7,99,33
120290,2014,6,7,2,19
120290,2014,6,5,1,0
120290,2014,6,5,99,1
120290,2014,6,5,2,1
120290,2014,6,4,1,158
120290,2014,6,4,99,332
120290,2014,6,4,2,174
120290,2014,6,2,1,12
120290,2014,6,2,99,28
120290,2014,6,2,2,16
120290,2014,6,3,1,70
120290,2014,6,3,99,168
120290,2014,6,3,2,98
120290,2014,6,6,1,3
120290,2014,6,6,99,8
120290,2014,6,6,2,5
120290,2014,6,8,1,22
120290,2014,6,8,99,53
120290,2014,6,8,2,31
120290,2014,6,99,1,376
120290,2014,6,99,99,858
120290,2014,6,99,2,482
120290,2014,6,9,1,9
120290,2014,6,9,99,17
120290,2014,6,9,2,8
120290,2014,6,1,1,88
120290,2014,6,1,99,218
120290,2014,6,1,2,130
120290,2015,6,7,1,10
120290,2015,6,7,99,35
120290,2015,6,7,2,25
120290,2015,6,5,1,0
120290,2015,6,5,99,2
120290,2015,6,5,2,2
120290,2015,6,4,1,167
120290,2015,6,4,99,353
120290,2015,6,4,2,186
120290,2015,6,2,1,14
120290,2015,6,2,99,26
120290,2015,6,2,2,12
120290,2015,6,3,1,76
120290,2015,6,3,99,211
120290,2015,6,3,2,135
120290,2015,6,6,1,5
120290,2015,6,6,99,8
120290,2015,6,6,2,3
120290,2015,6,8,1,34
120290,2015,6,8,99,67
120290,2015,6,8,2,33
120290,2015,6,99,1,420
120290,2015,6,99,99,951
120290,2015,6,99,2,531
120290,2015,6,9,1,18
120290,2015,6,9,99,24
120290,2015,6,9,2,6
120290,2015,6,1,1,96
120290,2015,6,1,99,225
120290,2015,6,1,2,129
120342,2014,6,7,1,35
120342,2014,6,7,99,76
120342,2014,6,7,2,41
120342,2014,6,5,1,1
120342,2014,6,5,99,3
120342,2014,6,5,2,2
120342,2014,6,4,1,267
120342,2014,6,4,99,534
120342,2014,6,4,2,267
120342,2014,6,2,1,18
120342,2014,6,2,99,24
120342,2014,6,2,2,6
120342,2014,6,3,1,295
120342,2014,6,3,99,626
120342,2014,6,3,2,331
120342,2014,6,6,1,1
120342,2014,6,6,99,3
120342,2014,6,6,2,2
120342,2014,6,8,1,55
120342,2014,6,8,99,127
120342,2014,6,8,2,72
120342,2014,6,99,1,1085
120342,2014,6,99,99,2226
120342,2014,6,99,2,1141
120342,2014,6,9,1,26
120342,2014,6,9,99,67
120342,2014,6,9,2,41
120342,2014,6,1,1,387
120342,2014,6,1,99,766
120342,2014,6,1,2,379
120342,2015,6,7,1,33
120342,2015,6,7,99,85
120342,2015,6,7,2,52
120342,2015,6,5,1,3
120342,2015,6,5,99,9
120342,2015,6,5,2,6
120342,2015,6,4,1,292
120342,2015,6,4,99,561
120342,2015,6,4,2,269
120342,2015,6,2,1,15
120342,2015,6,2,99,28
120342,2015,6,2,2,13
120342,2015,6,3,1,261
120342,2015,6,3,99,609
120342,2015,6,3,2,348
120342,2015,6,6,1,2
120342,2015,6,6,99,4
120342,2015,6,6,2,2
120342,2015,6,8,1,70
120342,2015,6,8,99,181
120342,2015,6,8,2,111
120342,2015,6,99,1,1057
120342,2015,6,99,99,2269
120342,2015,6,99,2,1212
120342,2015,6,9,1,19
120342,2015,6,9,99,43
120342,2015,6,9,2,24
120342,2015,6,1,1,362
120342,2015,6,1,99,749
120342,2015,6,1,2,387
120403,2014,6,7,1,7
120403,2014,6,7,99,17
120403,2014,6,7,2,10
120403,2014,6,5,1,0
120403,2014,6,5,99,2
120403,2014,6,5,2,2
120403,2014,6,4,1,22
120403,2014,6,4,99,82
120403,2014,6,4,2,60
120403,2014,6,2,1,3
120403,2014,6,2,99,8
120403,2014,6,2,2,5
120403,2014,6,3,1,19
120403,2014,6,3,99,34
120403,2014,6,3,2,15
120403,2014,6,6,1,0
120403,2014,6,6,99,1
120403,2014,6,6,2,1
120403,2014,6,8,1,21
120403,2014,6,8,99,57
120403,2014,6,8,2,36
120403,2014,6,99,1,99
120403,2014,6,99,99,272
120403,2014,6,99,2,173
120403,2014,6,9,1,3
120403,2014,6,9,99,13
120403,2014,6,9,2,10
120403,2014,6,1,1,24
120403,2014,6,1,99,58
120403,2014,6,1,2,34
120403,2015,6,7,1,1
120403,2015,6,7,99,16
120403,2015,6,7,2,15
120403,2015,6,5,1,0
120403,2015,6,5,99,1
120403,2015,6,5,2,1
120403,2015,6,4,1,27
120403,2015,6,4,99,78
120403,2015,6,4,2,51
120403,2015,6,2,1,2
120403,2015,6,2,99,10
120403,2015,6,2,2,8
120403,2015,6,3,1,15
120403,2015,6,3,99,42
120403,2015,6,3,2,27
120403,2015,6,6,1,0
120403,2015,6,6,99,0
120403,2015,6,6,2,0
120403,2015,6,8,1,9
120403,2015,6,8,99,45
120403,2015,6,8,2,36
120403,2015,6,99,1,85
120403,2015,6,99,99,271
120403,2015,6,99,2,186
120403,2015,6,9,1,6
120403,2015,6,9,99,13
120403,2015,6,9,2,7
120403,2015,6,1,1,25
120403,2015,6,1,99,66
120403,2015,6,1,2,41
120421,2014,6,7,1,9
120421,2014,6,7,99,17
120421,2014,6,7,2,8
120421,2014,6,5,1,1
120421,2014,6,5,99,2
120421,2014,6,5,2,1
120421,2014,6,4,1,16
120421,2014,6,4,99,37
120421,2014,6,4,2,21
120421,2014,6,2,1,7
120421,2014,6,2,99,17
120421,2014,6,2,2,10
120421,2014,6,3,1,207
120421,2014,6,3,99,521
120421,2014,6,3,2,314
120421,2014,6,6,1,2
120421,2014,6,6,99,4
120421,2014,6,6,2,2
120421,2014,6,8,1,1
120421,2014,6,8,99,1
120421,2014,6,8,2,0
120421,2014,6,99,1,314
120421,2014,6,99,99,732
120421,2014,6,99,2,418
120421,2014,6,9,1,2
120421,2014,6,9,99,2
120421,2014,6,9,2,0
120421,2014,6,1,1,69
120421,2014,6,1,99,131
120421,2014,6,1,2,62
120421,2015,6,7,1,10
120421,2015,6,7,99,21
120421,2015,6,7,2,11
120421,2015,6,5,1,0
120421,2015,6,5,99,2
120421,2015,6,5,2,2
120421,2015,6,4,1,26
120421,2015,6,4,99,54
120421,2015,6,4,2,28
120421,2015,6,2,1,12
120421,2015,6,2,99,26
120421,2015,6,2,2,14
120421,2015,6,3,1,245
120421,2015,6,3,99,604
120421,2015,6,3,2,359
120421,2015,6,6,1,0
120421,2015,6,6,99,1
120421,2015,6,6,2,1
120421,2015,6,8,1,0
120421,2015,6,8,99,0
120421,2015,6,8,2,0
120421,2015,6,99,1,347
120421,2015,6,99,99,817
120421,2015,6,99,2,470
120421,2015,6,9,1,5
120421,2015,6,9,99,7
120421,2015,6,9,2,2
120421,2015,6,1,1,49
120421,2015,6,1,99,102
120421,2015,6,1,2,53
120537,2014,6,7,1,8
120537,2014,6,7,99,15
120537,2014,6,7,2,7
120537,2014,6,5,1,0
120537,2014,6,5,99,0
120537,2014,6,5,2,0
120537,2014,6,4,1,6
120537,2014,6,4,99,14
120537,2014,6,4,2,8
120537,2014,6,2,1,9
120537,2014,6,2,99,22
120537,2014,6,2,2,13
120537,2014,6,3,1,29
120537,2014,6,3,99,63
120537,2014,6,3,2,34
120537,2014,6,6,1,1
120537,2014,6,6,99,4
120537,2014,6,6,2,3
120537,2014,6,8,1,2
120537,2014,6,8,99,5
120537,2014,6,8,2,3
120537,2014,6,99,1,127
120537,2014,6,99,99,280
120537,2014,6,99,2,153
120537,2014,6,9,1,9
120537,2014,6,9,99,27
120537,2014,6,9,2,18
120537,2014,6,1,1,63
120537,2014,6,1,99,130
120537,2014,6,1,2,67
120537,2015,6,7,1,5
120537,2015,6,7,99,15
120537,2015,6,7,2,10
120537,2015,6,5,1,0
120537,2015,6,5,99,0
120537,2015,6,5,2,0
120537,2015,6,4,1,4
120537,2015,6,4,99,15
120537,2015,6,4,2,11
120537,2015,6,2,1,5
120537,2015,6,2,99,19
120537,2015,6,2,2,14
120537,2015,6,3,1,36
120537,2015,6,3,99,86
120537,2015,6,3,2,50
120537,2015,6,6,1,0
120537,2015,6,6,99,3
120537,2015,6,6,2,3
120537,2015,6,8,1,0
120537,2015,6,8,99,0
120537,2015,6,8,2,0
120537,2015,6,99,1,128
120537,2015,6,99,99,325
120537,2015,6,99,2,197
120537,2015,6,9,1,16
120537,2015,6,9,99,37
120537,2015,6,9,2,21
120537,2015,6,1,1,62
120537,2015,6,1,99,150
120537,2015,6,1,2,88
120661,2014,6,7,1,5
120661,2014,6,7,99,23
120661,2014,6,7,2,18
120661,2014,6,5,1,1
120661,2014,6,5,99,4
120661,2014,6,5,2,3
120661,2014,6,4,1,22
120661,2014,6,4,99,56
120661,2014,6,4,2,34
120661,2014,6,2,1,18
120661,2014,6,2,99,86
120661,2014,6,2,2,68
120661,2014,6,3,1,52
120661,2014,6,3,99,262
120661,2014,6,3,2,210
120661,2014,6,6,1,10
120661,2014,6,6,99,23
120661,2014,6,6,2,13
120661,2014,6,8,1,0
120661,2014,6,8,99,0
120661,2014,6,8,2,0
120661,2014,6,99,1,132
120661,2014,6,99,99,556
120661,2014,6,99,2,424
120661,2014,6,9,1,1
120661,2014,6,9,99,7
120661,2014,6,9,2,6
120661,2014,6,1,1,23
120661,2014,6,1,99,95
120661,2014,6,1,2,72
120661,2015,6,7,1,6
120661,2015,6,7,99,26
120661,2015,6,7,2,20
120661,2015,6,5,1,0
120661,2015,6,5,99,1
120661,2015,6,5,2,1
120661,2015,6,4,1,24
120661,2015,6,4,99,57
120661,2015,6,4,2,33
120661,2015,6,2,1,20
120661,2015,6,2,99,54
120661,2015,6,2,2,34
120661,2015,6,3,1,43
120661,2015,6,3,99,214
120661,2015,6,3,2,171
120661,2015,6,6,1,10
120661,2015,6,6,99,16
120661,2015,6,6,2,6
120661,2015,6,8,1,0
120661,2015,6,8,99,0
120661,2015,6,8,2,0
120661,2015,6,99,1,124
120661,2015,6,99,99,462
120661,2015,6,99,2,338
120661,2015,6,9,1,0
120661,2015,6,9,99,5
120661,2015,6,9,2,5
120661,2015,6,1,1,21
120661,2015,6,1,99,89
120661,2015,6,1,2,68
120698,2014,6,7,1,3
120698,2014,6,7,99,4
120698,2014,6,7,2,1
120698,2014,6,5,1,0
120698,2014,6,5,99,1
120698,2014,6,5,2,1
120698,2014,6,4,1,8
120698,2014,6,4,99,48
120698,2014,6,4,2,40
120698,2014,6,2,1,4
120698,2014,6,2,99,12
120698,2014,6,2,2,8
120698,2014,6,3,1,6
120698,2014,6,3,99,33
120698,2014,6,3,2,27
120698,2014,6,6,1,1
120698,2014,6,6,99,2
120698,2014,6,6,2,1
120698,2014,6,8,1,2
120698,2014,6,8,99,9
120698,2014,6,8,2,7
120698,2014,6,99,1,60
120698,2014,6,99,99,283
120698,2014,6,99,2,223
120698,2014,6,9,1,4
120698,2014,6,9,99,30
120698,2014,6,9,2,26
120698,2014,6,1,1,32
120698,2014,6,1,99,144
120698,2014,6,1,2,112
120698,2015,6,7,1,4
120698,2015,6,7,99,14
120698,2015,6,7,2,10
120698,2015,6,5,1,0
120698,2015,6,5,99,0
120698,2015,6,5,2,0
120698,2015,6,4,1,15
120698,2015,6,4,99,62
120698,2015,6,4,2,47
120698,2015,6,2,1,0
120698,2015,6,2,99,10
120698,2015,6,2,2,10
120698,2015,6,3,1,7
120698,2015,6,3,99,49
120698,2015,6,3,2,42
120698,2015,6,6,1,1
120698,2015,6,6,99,1
120698,2015,6,6,2,0
120698,2015,6,8,1,0
120698,2015,6,8,99,9
120698,2015,6,8,2,9
120698,2015,6,99,1,75
120698,2015,6,99,99,393
120698,2015,6,99,2,318
120698,2015,6,9,1,5
120698,2015,6,9,99,57
120698,2015,6,9,2,52
120698,2015,6,1,1,43
120698,2015,6,1,99,191
120698,2015,6,1,2,148
120740,2014,6,7,1,0
120740,2014,6,7,99,0
120740,2014,6,7,2,0
120740,2014,6,5,1,0
120740,2014,6,5,99,0
120740,2014,6,5,2,0
120740,2014,6,4,1,0
120740,2014,6,4,99,0
120740,2014,6,4,2,0
120740,2014,6,2,1,1
120740,2014,6,2,99,2
120740,2014,6,2,2,1
120740,2014,6,3,1,0
120740,2014,6,3,99,0
120740,2014,6,3,2,0
120740,2014,6,6,1,1
120740,2014,6,6,99,1
120740,2014,6,6,2,0
120740,2014,6,8,1,0
120740,2014,6,8,99,0
120740,2014,6,8,2,0
120740,2014,6,99,1,12
120740,2014,6,99,99,20
120740,2014,6,99,2,8
120740,2014,6,9,1,2
120740,2014,6,9,99,4
120740,2014,6,9,2,2
120740,2014,6,1,1,8
120740,2014,6,1,99,13
120740,2014,6,1,2,5
120768,2014,6,7,1,0
120768,2014,6,7,99,8
120768,2014,6,7,2,8
120768,2014,6,5,1,1
120768,2014,6,5,99,5
120768,2014,6,5,2,4
120768,2014,6,4,1,1
120768,2014,6,4,99,30
120768,2014,6,4,2,29
120768,2014,6,2,1,4
120768,2014,6,2,99,45
120768,2014,6,2,2,41
120768,2014,6,3,1,14
120768,2014,6,3,99,171
120768,2014,6,3,2,157
120768,2014,6,6,1,0
120768,2014,6,6,99,2
120768,2014,6,6,2,2
120768,2014,6,8,1,0
120768,2014,6,8,99,2
120768,2014,6,8,2,2
120768,2014,6,99,1,28
120768,2014,6,99,99,410
120768,2014,6,99,2,382
120768,2014,6,9,1,1
120768,2014,6,9,99,34
120768,2014,6,9,2,33
120768,2014,6,1,1,7
120768,2014,6,1,99,113
120768,2014,6,1,2,106
120768,2015,6,7,1,0
120768,2015,6,7,99,6
120768,2015,6,7,2,6
120768,2015,6,5,1,0
120768,2015,6,5,99,2
120768,2015,6,5,2,2
120768,2015,6,4,1,3
120768,2015,6,4,99,14
120768,2015,6,4,2,11
120768,2015,6,2,1,6
120768,2015,6,2,99,53
120768,2015,6,2,2,47
120768,2015,6,3,1,18
120768,2015,6,3,99,243
120768,2015,6,3,2,225
120768,2015,6,6,1,0
120768,2015,6,6,99,4
120768,2015,6,6,2,4
120768,2015,6,8,1,2
120768,2015,6,8,99,3
120768,2015,6,8,2,1
120768,2015,6,99,1,38
120768,2015,6,99,99,476
120768,2015,6,99,2,438
120768,2015,6,9,1,1
120768,2015,6,9,99,34
120768,2015,6,9,2,33
120768,2015,6,1,1,8
120768,2015,6,1,99,117
120768,2015,6,1,2,109
120795,2014,6,7,1,0
120795,2014,6,7,99,0
120795,2014,6,7,2,0
120795,2014,6,5,1,0
120795,2014,6,5,99,0
120795,2014,6,5,2,0
120795,2014,6,4,1,6
120795,2014,6,4,99,9
120795,2014,6,4,2,3
120795,2014,6,2,1,1
120795,2014,6,2,99,8
120795,2014,6,2,2,7
120795,2014,6,3,1,1
120795,2014,6,3,99,1
120795,2014,6,3,2,0
120795,2014,6,6,1,0
120795,2014,6,6,99,0
120795,2014,6,6,2,0
120795,2014,6,8,1,0
120795,2014,6,8,99,0
120795,2014,6,8,2,0
120795,2014,6,99,1,21
120795,2014,6,99,99,58
120795,2014,6,99,2,37
120795,2014,6,9,1,1
120795,2014,6,9,99,3
120795,2014,6,9,2,2
120795,2014,6,1,1,12
120795,2014,6,1,99,37
120795,2014,6,1,2,25
120795,2015,6,7,1,0
120795,2015,6,7,99,0
120795,2015,6,7,2,0
120795,2015,6,5,1,0
120795,2015,6,5,99,1
120795,2015,6,5,2,1
120795,2015,6,4,1,3
120795,2015,6,4,99,4
120795,2015,6,4,2,1
120795,2015,6,2,1,6
120795,2015,6,2,99,15
120795,2015,6,2,2,9
120795,2015,6,3,1,0
120795,2015,6,3,99,2
120795,2015,6,3,2,2
120795,2015,6,6,1,0
120795,2015,6,6,99,1
120795,2015,6,6,2,1
120795,2015,6,8,1,3
120795,2015,6,8,99,4
120795,2015,6,8,2,1
120795,2015,6,99,1,23
120795,2015,6,99,99,54
120795,2015,6,99,2,31
120795,2015,6,9,1,2
120795,2015,6,9,99,2
120795,2015,6,9,2,0
120795,2015,6,1,1,9
120795,2015,6,1,99,25
120795,2015,6,1,2,16
120838,2014,6,7,1,0
120838,2014,6,7,99,0
120838,2014,6,7,2,0
120838,2014,6,5,1,0
120838,2014,6,5,99,0
120838,2014,6,5,2,0
120838,2014,6,4,1,0
120838,2014,6,4,99,0
120838,2014,6,4,2,0
120838,2014,6,2,1,0
120838,2014,6,2,99,0
120838,2014,6,2,2,0
120838,2014,6,3,1,0
120838,2014,6,3,99,0
120838,2014,6,3,2,0
120838,2014,6,6,1,0
120838,2014,6,6,99,0
120838,2014,6,6,2,0
120838,2014,6,8,1,33
120838,2014,6,8,99,68
120838,2014,6,8,2,35
120838,2014,6,99,1,33
120838,2014,6,99,99,69
120838,2014,6,99,2,36
120838,2014,6,9,1,0
